date_key,hour,cell_id,availability_pct,throughput_dl_mbps,throughput_ul_mbps,latency_ms,prb_utilization_pct,attached_users,drop_rate_pct
2026-05-23,8,C-OTT-003-003,99.78,549.03,137.93,22.22,76.15,353,0.345
2026-05-23,9,C-OTT-003-003,99.2,524.87,145.2,24.73,73.77,393,0.413
2026-05-23,10,C-OTT-003-003,99.6,475.12,151.29,24.49,82.04,413,0.488
2026-05-23,11,C-OTT-003-003,99.65,556.42,148.29,25.64,81.63,428,0.654
2026-05-23,12,C-OTT-003-003,99.31,527.73,152.38,24.86,80.07,397,0.444
2026-05-23,13,C-OTT-003-003,99.52,520.54,148.43,23.22,73.64,420,0.284
2026-05-23,14,C-OTT-003-003,99.7,533.79,150.53,25.97,77.59,444,0.536
2026-05-23,15,C-OTT-003-003,99.71,541.09,135.4,24.54,72.4,387,0.568
2026-05-23,16,C-OTT-003-003,99.37,529.86,141.32,20.7,69.14,316,0.348
2026-05-23,17,C-OTT-003-003,99.33,561.35,156.79,26.19,64.85,330,0.529
2026-05-23,18,C-OTT-003-003,99.56,541.28,142.48,23.14,61.18,321,0.529
2026-05-23,19,C-OTT-003-003,99.6,547.93,151.34,25.46,52.3,314,0.236
2026-05-23,20,C-OTT-003-003,99.67,590.21,137.35,20.49,58.19,254,0.254
2026-05-23,21,C-OTT-003-003,99.71,585.17,147.64,21.17,47.08,242,0.641
2026-05-23,22,C-OTT-003-003,99.43,524.3,142.96,20.78,44.85,146,0.329
2026-05-23,23,C-OTT-003-003,99.57,559.98,144.78,24.18,41.47,140,0.547
2026-05-24,0,C-OTT-003-003,99.56,516.31,156.01,22.48,43.71,168,0.359
2026-05-24,1,C-OTT-003-003,99.71,507.96,144.9,24.91,27.89,156,0.298
2026-05-24,2,C-OTT-003-003,99.59,546.49,140.01,25.09,40.23,240,0.714
2026-05-24,3,C-OTT-003-003,99.62,523.99,154.05,25.29,45.21,163,0.703
2026-05-24,4,C-OTT-003-003,99.21,603.08,148.54,22.32,46.83,274,0.058
2026-05-24,5,C-OTT-003-003,99.96,529.83,136.08,24.48,51.35,299,0.439
2026-05-24,6,C-OTT-003-003,99.73,492.41,157.15,22.65,71.99,286,0.568
2026-05-24,7,C-OTT-003-003,99.6,580.81,136.31,22.32,60.43,339,0.141
2026-05-24,8,C-OTT-003-003,99.59,514.84,142.29,23.43,75.82,367,0.237
2026-05-24,9,C-OTT-003-003,99.39,542.21,160.75,21.83,75.22,386,0.19
2026-05-24,10,C-OTT-003-003,99.61,577.87,147.76,20.93,80.49,406,0.641
2026-05-24,11,C-OTT-003-003,99.95,408.79,101.37,25.92,89.08,423,0.51
2026-05-24,12,C-OTT-003-003,99.47,463.03,119.76,25.98,85.32,426,0.516
2026-05-24,13,C-OTT-003-003,99.47,419.44,122.64,25.27,87.47,420,0.832
2026-05-24,14,C-OTT-003-003,99.32,550.93,143.92,23.41,79.47,408,0.311
2026-05-24,15,C-OTT-003-003,99.64,525.35,150.55,25.37,76.83,381,0.491
2026-05-24,16,C-OTT-003-003,99.48,471.64,138.79,23.18,75.61,326,0.45
2026-05-24,17,C-OTT-003-003,99.5,557.24,139.2,21.58,64.37,281,0.358
2026-05-24,18,C-OTT-003-003,99.75,556.49,150.62,21.42,62.07,267,0.363
2026-05-24,19,C-OTT-003-003,99.58,580.48,139.64,24.72,62.24,294,0.105
2026-05-24,20,C-OTT-003-003,99.6,527.01,154.26,22.22,51.82,206,0.485
2026-05-24,21,C-OTT-003-003,99.34,566.3,168.36,25.06,45.63,190,0.488
2026-05-24,22,C-OTT-003-003,99.27,526.22,139.04,21.69,38.26,221,0.444
2026-05-24,23,C-OTT-003-003,99.51,528.08,153.1,24.72,34.62,202,0.445
2026-05-25,0,C-OTT-003-003,99.53,558.79,153.09,23.97,46.19,223,0.503
2026-05-25,1,C-OTT-003-003,99.33,531.26,154.03,25.1,39.47,189,0.504
2026-05-25,2,C-OTT-003-003,99.74,516.0,154.7,21.19,39.35,207,0.395
2026-05-25,3,C-OTT-003-003,99.6,534.06,141.85,26.49,49.97,192,0.339
2026-05-25,4,C-OTT-003-003,99.56,615.38,146.56,23.86,46.53,226,0.696
2026-05-25,5,C-OTT-003-003,99.49,533.53,141.65,20.63,59.27,265,0.424
2026-05-25,6,C-OTT-003-003,99.53,473.89,146.61,23.19,60.92,293,0.327
2026-05-25,7,C-OTT-003-003,99.35,579.43,157.97,24.76,66.01,358,0.848
2026-05-25,8,C-OTT-003-003,99.52,512.15,151.87,22.24,71.59,383,0.36
2026-05-25,9,C-OTT-003-003,99.45,526.58,149.3,23.63,74.03,412,0.597
2026-05-25,10,C-OTT-003-003,99.52,583.41,141.92,24.87,83.21,371,0.529
2026-05-25,11,C-OTT-003-003,99.54,455.81,129.33,27.01,85.06,431,0.916
2026-05-25,12,C-OTT-003-003,99.7,448.81,111.64,25.88,90.36,396,0.703
2026-05-25,13,C-OTT-003-003,99.58,487.07,125.19,26.26,84.87,380,0.404
2026-05-25,14,C-OTT-003-003,99.48,536.83,151.99,23.85,78.61,431,0.335
2026-05-25,15,C-OTT-003-003,99.55,593.9,158.17,22.89,73.72,406,0.399
2026-05-25,16,C-OTT-003-003,99.47,580.34,145.38,21.67,70.91,373,0.488
2026-05-25,17,C-OTT-003-003,99.42,557.33,152.17,21.68,64.48,366,0.52
2026-05-25,18,C-OTT-003-003,99.45,547.38,148.71,21.66,63.79,285,0.311
2026-05-25,19,C-OTT-003-003,99.57,517.2,164.39,26.77,52.8,291,0.381
2026-05-25,20,C-OTT-003-003,99.84,548.91,151.06,26.95,53.93,218,0.791
2026-05-25,21,C-OTT-003-003,99.73,533.38,146.81,23.67,46.33,200,0.395
2026-05-25,22,C-OTT-003-003,99.44,562.79,148.46,23.84,42.91,226,0.523
2026-05-25,23,C-OTT-003-003,99.71,568.37,139.29,24.24,37.74,171,0.495
2026-05-26,0,C-OTT-003-003,99.63,514.48,137.7,22.53,40.68,198,0.589
2026-05-26,1,C-OTT-003-003,99.41,545.1,139.98,20.65,37.09,227,0.61
2026-05-26,2,C-OTT-003-003,99.6,486.74,143.48,24.32,40.77,248,0.595
2026-05-26,3,C-OTT-003-003,99.69,583.3,148.76,21.88,47.7,234,0.549
2026-05-26,4,C-OTT-003-003,99.57,587.44,142.71,22.39,46.75,263,0.269
2026-05-26,5,C-OTT-003-003,99.56,578.93,143.78,22.16,58.03,244,0.45
2026-05-26,6,C-OTT-003-003,99.51,525.99,142.12,20.62,62.77,307,0.449
2026-05-26,7,C-OTT-003-003,99.71,557.05,156.19,21.54,59.58,307,0.437
2026-05-26,8,C-OTT-003-003,99.64,521.72,138.07,26.83,74.91,345,0.156
2026-05-26,9,C-OTT-003-003,99.77,561.07,146.6,26.8,77.44,397,0.417
2026-05-26,10,C-OTT-003-003,99.47,399.72,132.99,26.17,86.03,478,0.52
2026-05-26,11,C-OTT-003-003,99.65,529.45,142.58,22.23,79.01,428,0.485
2026-05-26,12,C-OTT-003-003,99.32,405.91,130.84,26.39,90.25,423,0.777
2026-05-26,13,C-OTT-003-003,99.37,505.46,147.91,22.6,81.77,465,0.316
2026-05-26,14,C-OTT-003-003,99.85,523.05,147.68,25.77,81.39,367,0.479
2026-05-26,15,C-OTT-003-003,99.71,555.13,156.21,24.73,69.8,414,0.685
2026-05-26,16,C-OTT-003-003,99.54,517.29,147.51,25.47,74.54,347,0.224
2026-05-26,17,C-OTT-003-003,99.66,573.87,155.73,23.95,66.65,314,0.311
2026-05-26,18,C-OTT-003-003,99.69,515.06,142.45,22.15,59.37,312,0.39
2026-05-26,19,C-OTT-003-003,99.77,573.98,136.74,23.45,55.72,303,0.37
2026-05-26,20,C-OTT-003-003,99.54,577.79,144.36,22.94,45.34,292,0.278
2026-05-26,21,C-OTT-003-003,99.6,577.49,146.87,22.84,47.77,208,0.581
2026-05-26,22,C-OTT-003-003,99.61,590.75,144.65,24.87,41.56,168,0.627
2026-05-26,23,C-OTT-003-003,99.45,552.46,156.18,25.68,40.08,170,0.351
2026-05-27,0,C-OTT-003-003,99.48,585.45,142.36,23.88,43.1,196,0.497
2026-05-27,1,C-OTT-003-003,99.51,512.47,149.6,23.34,40.02,181,0.554
2026-05-27,2,C-OTT-003-003,99.5,573.93,141.49,23.09,43.3,183,0.519
2026-05-27,3,C-OTT-003-003,99.21,580.29,146.61,19.53,45.76,253,0.515
2026-05-27,4,C-OTT-003-003,99.47,571.59,142.56,24.88,54.86,266,0.354
2026-05-27,5,C-OTT-003-003,99.57,568.87,158.92,22.17,55.64,211,0.329
2026-05-27,6,C-OTT-003-003,99.35,502.96,141.46,23.28,56.1,299,0.296
2026-05-27,7,C-OTT-003-003,99.46,543.78,150.98,23.58,66.62,332,0.345
2026-05-27,8,C-OTT-003-003,99.79,512.06,164.7,19.73,70.37,373,0.18
2026-05-27,9,C-OTT-003-003,99.68,545.27,146.04,26.19,76.32,388,0.337
2026-05-27,10,C-OTT-003-003,99.58,456.15,118.26,27.12,87.8,429,0.649
2026-05-27,11,C-OTT-003-003,99.56,495.14,121.24,24.39,85.65,438,0.945
2026-05-27,12,C-OTT-003-003,99.3,471.04,136.85,28.11,84.17,393,0.905
2026-05-27,13,C-OTT-003-003,99.57,423.04,124.9,23.39,85.8,436,0.544
2026-05-27,14,C-OTT-003-003,99.35,508.83,135.09,24.76,80.81,428,0.274
2026-05-27,15,C-OTT-003-003,99.53,472.99,155.25,22.23,76.28,429,0.562
2026-05-27,16,C-OTT-003-003,99.4,563.92,142.04,23.13,77.99,338,0.341
2026-05-27,17,C-OTT-003-003,99.67,558.72,145.72,22.49,66.8,337,0.507
2026-05-27,18,C-OTT-003-003,99.41,523.62,136.96,19.27,65.41,264,0.548
2026-05-27,19,C-OTT-003-003,99.52,504.95,153.02,21.12,55.8,244,0.274
2026-05-27,20,C-OTT-003-003,99.45,536.39,146.7,24.09,52.31,270,0.237
2026-05-27,21,C-OTT-003-003,99.52,564.53,152.56,25.48,49.45,209,0.29
2026-05-27,22,C-OTT-003-003,99.31,588.85,146.69,23.62,42.67,197,0.163
2026-05-27,23,C-OTT-003-003,99.45,535.07,139.8,25.02,43.72,178,0.164
2026-05-28,0,C-OTT-003-003,99.34,500.87,139.47,21.1,38.66,164,0.653
2026-05-28,1,C-OTT-003-003,99.71,499.52,138.05,22.66,33.65,169,0.323
2026-05-28,2,C-OTT-003-003,99.69,534.15,147.31,27.21,38.33,145,0.2
2026-05-28,3,C-OTT-003-003,99.58,576.0,141.98,23.59,43.98,202,0.492
2026-05-28,4,C-OTT-003-003,99.62,576.43,153.76,28.37,52.29,204,0.297
2026-05-28,5,C-OTT-003-003,99.49,600.79,157.55,26.84,61.17,250,0.194
2026-05-28,6,C-OTT-003-003,99.53,522.87,150.82,20.17,54.74,288,0.48
2026-05-28,7,C-OTT-003-003,99.31,557.91,136.13,22.53,64.62,340,0.192
2026-05-28,8,C-OTT-003-003,99.21,601.65,153.16,22.23,69.8,332,0.441
2026-05-28,9,C-OTT-003-003,99.46,503.04,122.06,28.36,85.93,440,0.812
2026-05-28,10,C-OTT-003-003,99.58,448.25,139.31,22.63,84.83,420,0.323
2026-05-28,11,C-OTT-003-003,99.75,525.02,138.99,21.63,80.9,363,0.475
2026-05-28,12,C-OTT-003-003,99.5,479.26,141.77,25.7,84.79,398,0.588
2026-05-28,13,C-OTT-003-003,99.56,486.34,147.44,22.29,82.92,452,0.425
2026-05-28,14,C-OTT-003-003,99.41,528.9,148.33,25.32,78.28,374,0.105
2026-05-28,15,C-OTT-003-003,99.37,562.35,157.48,23.75,75.98,342,0.261
2026-05-28,16,C-OTT-003-003,99.47,516.97,157.81,20.24,68.53,356,0.539
2026-05-28,17,C-OTT-003-003,99.37,602.87,145.72,21.93,67.31,350,0.432
2026-05-28,18,C-OTT-003-003,99.29,492.07,149.91,20.88,61.54,291,0.228
2026-05-28,19,C-OTT-003-003,99.44,513.55,153.64,20.45,59.01,240,0.301
2026-05-28,20,C-OTT-003-003,99.46,549.19,137.76,25.88,52.28,225,0.346
2026-05-28,21,C-OTT-003-003,99.58,525.97,148.51,23.25,44.34,211,0.301
2026-05-28,22,C-OTT-003-003,99.32,561.88,142.78,25.29,49.88,166,0.502
2026-05-28,23,C-OTT-003-003,99.51,613.46,147.41,23.06,43.24,165,0.286
2026-05-29,0,C-OTT-003-003,99.48,563.88,147.4,22.41,37.2,177,0.392
2026-05-29,1,C-OTT-003-003,99.56,594.92,159.87,22.63,39.87,180,0.182
2026-05-29,2,C-OTT-003-003,99.53,565.53,153.86,24.3,41.27,223,0.26
2026-05-29,3,C-OTT-003-003,99.69,551.23,151.54,21.32,49.44,210,0.419
2026-05-29,4,C-OTT-003-003,99.63,504.7,140.45,22.46,53.73,218,0.548
2026-05-29,5,C-OTT-003-003,99.27,536.89,163.47,22.74,59.14,274,0.565
2026-05-29,6,C-OTT-003-003,99.37,564.33,146.02,25.69,64.22,286,0.52
2026-05-29,7,C-OTT-003-003,99.55,504.04,149.92,25.23,68.93,342,0.536
2026-05-29,8,C-OTT-003-003,99.56,584.59,149.24,27.66,72.16,380,0.539
2026-05-29,9,C-OTT-003-003,99.28,531.76,144.17,24.34,79.97,447,0.475
2026-05-29,10,C-OTT-003-003,99.5,516.98,129.66,20.07,80.91,383,0.534
2026-05-29,11,C-OTT-003-003,99.54,585.52,154.77,25.16,75.15,441,0.387
2026-05-29,12,C-OTT-003-003,99.42,532.15,153.52,26.94,81.25,460,0.269
2026-05-29,13,C-OTT-003-003,99.42,498.71,124.91,25.73,82.47,411,0.399
2026-05-29,14,C-OTT-003-003,99.53,544.73,145.8,25.7,80.3,419,0.545
2026-05-29,15,C-OTT-003-003,99.77,561.93,141.14,22.58,78.73,382,0.401
2026-05-29,16,C-OTT-003-003,99.53,502.09,156.59,20.69,70.19,353,0.747
2026-05-29,17,C-OTT-003-003,99.53,568.71,148.75,23.13,65.87,347,0.328
2026-05-29,18,C-OTT-003-003,99.48,603.92,150.06,22.69,58.56,328,0.152
2026-05-29,19,C-OTT-003-003,99.58,509.76,148.73,24.33,54.71,251,0.516
2026-05-29,20,C-OTT-003-003,99.63,551.82,135.28,25.61,54.59,231,0.291
2026-05-29,21,C-OTT-003-003,99.5,563.86,142.24,20.74,41.61,180,0.49
2026-05-29,22,C-OTT-003-003,99.85,579.02,143.99,23.15,41.47,185,0.546
2026-05-29,23,C-OTT-003-003,99.44,556.52,168.4,23.68,42.49,184,0.386
2026-05-30,0,C-OTT-003-003,99.74,553.3,146.22,22.51,29.33,194,0.096
2026-05-30,1,C-OTT-003-003,99.54,568.79,149.29,23.37,46.85,195,0.558
2026-05-30,2,C-OTT-003-003,99.66,527.1,145.75,22.65,40.76,198,0.375
2026-05-30,3,C-OTT-003-003,99.5,570.24,158.65,24.39,42.7,176,0.525
2026-05-30,4,C-OTT-003-003,99.4,530.92,141.23,21.86,44.28,221,0.433
2026-05-30,5,C-OTT-003-003,99.55,530.47,168.19,23.14,57.11,305,0.431
2026-05-30,6,C-OTT-003-003,99.46,554.48,159.08,26.12,58.89,294,0.551
2026-05-30,7,C-OTT-003-003,99.56,559.15,146.64,19.27,62.49,327,0.465
2026-05-30,8,C-OTT-003-003,99.63,552.31,162.22,20.84,76.34,377,0.635
2026-05-30,9,C-OTT-003-003,99.59,559.55,156.62,23.2,79.88,407,0.487
2026-05-30,10,C-OTT-003-003,99.65,571.54,160.11,20.34,73.45,406,0.094
2026-05-30,11,C-OTT-003-003,99.6,427.68,125.33,25.17,86.92,415,0.568
2026-05-30,12,C-OTT-003-003,99.49,527.93,139.57,23.99,81.69,423,0.603
2026-05-30,13,C-OTT-003-003,99.35,548.87,154.41,26.79,76.19,418,0.34
2026-05-30,14,C-OTT-003-003,99.37,599.76,148.45,22.34,77.64,401,0.384
2026-05-30,15,C-OTT-003-003,99.57,476.17,159.62,21.24,81.34,363,0.439
2026-05-30,16,C-OTT-003-003,99.46,502.58,154.15,21.4,81.13,365,0.428
2026-05-30,17,C-OTT-003-003,99.36,594.52,153.09,24.59,73.42,297,0.46
2026-05-30,18,C-OTT-003-003,99.48,494.03,145.39,24.27,58.02,280,0.609
2026-05-30,19,C-OTT-003-003,99.46,540.94,148.85,21.76,61.76,277,0.372
2026-05-30,20,C-OTT-003-003,99.63,516.92,144.48,22.41,50.57,220,0.437
2026-05-30,21,C-OTT-003-003,99.73,553.54,149.19,22.27,48.07,160,0.365
2026-05-30,22,C-OTT-003-003,99.8,595.37,156.26,22.55,39.86,146,0.179
2026-05-30,23,C-OTT-003-003,99.56,529.89,135.96,22.1,43.0,187,0.301
2026-05-31,0,C-OTT-003-003,99.37,589.39,152.27,22.47,45.07,180,0.43
2026-05-31,1,C-OTT-003-003,99.58,510.2,139.57,22.27,38.95,184,0.075
2026-05-31,2,C-OTT-003-003,99.59,553.73,147.71,24.85,35.4,181,0.37
2026-05-31,3,C-OTT-003-003,99.42,563.23,149.71,23.0,45.85,279,0.355
2026-05-31,4,C-OTT-003-003,99.64,535.8,147.05,24.8,62.59,245,0.536
2026-05-31,5,C-OTT-003-003,99.43,526.0,141.24,24.67,55.11,265,0.267
2026-05-31,6,C-OTT-003-003,99.44,560.65,145.29,20.81,67.8,311,0.569
2026-05-31,7,C-OTT-003-003,99.49,520.82,143.5,21.87,68.35,313,0.329
2026-05-31,8,C-OTT-003-003,99.48,586.16,159.41,22.68,72.55,358,0.332
2026-05-31,9,C-OTT-003-003,99.5,541.04,129.31,21.66,76.28,361,0.477
2026-05-31,10,C-OTT-003-003,99.39,523.79,148.33,20.87,79.93,386,0.392
2026-05-31,11,C-OTT-003-003,99.64,439.84,112.88,29.39,88.18,385,0.7
2026-05-31,12,C-OTT-003-003,99.73,538.05,144.13,21.75,75.68,386,0.297
2026-05-31,13,C-OTT-003-003,99.44,575.49,140.63,21.32,80.07,410,0.643
2026-05-31,14,C-OTT-003-003,99.44,457.12,134.13,27.78,85.31,413,0.432
2026-05-31,15,C-OTT-003-003,99.5,527.36,149.73,21.61,76.22,385,0.098
2026-05-31,16,C-OTT-003-003,99.33,500.34,151.85,26.77,77.47,354,0.329
2026-05-31,17,C-OTT-003-003,99.22,546.15,143.18,25.31,64.96,340,0.424
2026-05-31,18,C-OTT-003-003,99.55,565.52,156.25,24.14,62.32,300,0.288
2026-05-31,19,C-OTT-003-003,99.55,524.96,139.93,21.26,57.83,243,0.449
2026-05-31,20,C-OTT-003-003,99.33,510.53,150.4,24.93,47.62,277,0.305
2026-05-31,21,C-OTT-003-003,99.69,555.51,152.99,22.41,43.97,237,0.472
2026-05-31,22,C-OTT-003-003,99.38,589.56,145.69,25.45,33.05,197,0.324
2026-05-31,23,C-OTT-003-003,99.65,539.81,139.3,25.68,39.76,179,0.364
2026-05-04,0,C-OTT-004-001,98.59,698.91,143.66,15.24,34.87,159,0.649
2026-05-04,1,C-OTT-004-001,98.78,716.24,124.43,14.79,45.0,160,0.387
2026-05-04,2,C-OTT-004-001,98.73,745.75,138.92,14.66,41.16,166,0.336
2026-05-04,3,C-OTT-004-001,98.81,686.47,149.13,17.58,52.31,193,0.281
2026-05-04,4,C-OTT-004-001,98.7,707.24,139.5,14.72,48.73,163,0.434
2026-05-04,5,C-OTT-004-001,98.53,701.94,146.39,14.31,53.07,200,0.522
2026-05-04,6,C-OTT-004-001,98.59,745.84,137.19,15.89,62.23,222,0.435
2026-05-04,7,C-OTT-004-001,98.71,713.61,147.08,14.29,60.01,291,0.451
2026-05-04,8,C-OTT-004-001,98.77,688.97,146.5,15.29,66.57,267,0.376
2026-05-04,9,C-OTT-004-001,98.89,746.36,137.24,14.93,73.08,328,0.321
2026-05-04,10,C-OTT-004-001,98.6,694.18,151.61,15.37,77.83,295,0.182
2026-05-04,11,C-OTT-004-001,98.69,680.31,148.88,15.03,78.28,374,0.303
2026-05-04,12,C-OTT-004-001,98.71,690.11,139.44,12.62,75.0,326,0.139
2026-05-04,13,C-OTT-004-001,98.59,689.66,133.09,16.18,75.74,360,0.705
2026-05-04,14,C-OTT-004-001,98.78,748.73,131.62,15.55,73.57,312,0.475
2026-05-04,15,C-OTT-004-001,98.49,696.66,137.24,16.28,72.92,310,0.449
2026-05-04,16,C-OTT-004-001,98.67,706.21,136.0,14.09,71.24,291,0.328
2026-05-04,17,C-OTT-004-001,98.76,725.67,149.09,13.86,64.36,271,0.376
2026-05-04,18,C-OTT-004-001,98.65,744.33,145.43,12.21,60.37,247,0.494
2026-05-04,19,C-OTT-004-001,98.81,715.79,140.26,16.09,58.82,241,0.384
2026-05-04,20,C-OTT-004-001,98.65,770.93,141.26,14.98,42.67,194,0.409
2026-05-04,21,C-OTT-004-001,98.76,690.82,135.95,12.45,45.05,185,0.601
2026-05-04,22,C-OTT-004-001,98.58,709.56,158.69,14.66,47.39,119,0.707
2026-05-04,23,C-OTT-004-001,98.58,749.56,138.78,16.38,40.64,117,0.486
2026-05-05,0,C-OTT-004-001,98.67,714.04,140.87,15.91,36.19,134,0.566
2026-05-05,1,C-OTT-004-001,98.52,673.71,149.53,17.23,33.62,108,0.375
2026-05-05,2,C-OTT-004-001,98.54,741.1,142.55,17.76,34.12,150,0.356
2026-05-05,3,C-OTT-004-001,98.68,806.14,131.07,14.92,42.03,171,0.307
2026-05-05,4,C-OTT-004-001,98.93,755.85,128.8,12.26,50.17,209,0.582
2026-05-05,5,C-OTT-004-001,98.75,688.99,132.63,16.33,53.97,253,0.348
2026-05-05,6,C-OTT-004-001,98.74,728.83,142.83,14.09,57.49,262,0.37
2026-05-05,7,C-OTT-004-001,98.61,657.3,133.17,13.35,60.88,301,0.326
2026-05-05,8,C-OTT-004-001,99.01,745.92,136.49,14.92,68.52,359,0.421
2026-05-05,9,C-OTT-004-001,98.58,726.69,135.48,15.18,72.74,311,0.476
2026-05-05,10,C-OTT-004-001,98.76,660.61,150.22,14.83,80.11,378,0.23
2026-05-05,11,C-OTT-004-001,99.0,659.12,138.64,14.81,80.67,334,0.233
2026-05-05,12,C-OTT-004-001,98.59,654.1,111.92,13.77,83.19,366,0.48
2026-05-05,13,C-OTT-004-001,98.72,654.29,139.67,17.63,78.8,378,0.579
2026-05-05,14,C-OTT-004-001,98.57,694.01,133.67,14.28,73.79,308,0.054
2026-05-05,15,C-OTT-004-001,98.52,736.57,150.85,14.19,73.39,317,0.496
2026-05-05,16,C-OTT-004-001,98.82,780.99,144.3,17.05,71.9,312,0.207
2026-05-05,17,C-OTT-004-001,98.58,712.47,150.4,14.41,57.54,276,0.296
2026-05-05,18,C-OTT-004-001,98.77,763.27,134.78,15.3,60.16,206,0.336
2026-05-05,19,C-OTT-004-001,98.64,707.54,150.0,14.15,56.66,237,0.49
2026-05-05,20,C-OTT-004-001,98.75,674.42,131.16,16.55,53.87,219,0.242
2026-05-05,21,C-OTT-004-001,98.76,732.89,140.11,17.77,42.92,185,0.324
2026-05-05,22,C-OTT-004-001,98.81,674.31,146.01,12.59,37.33,137,0.371
2026-05-05,23,C-OTT-004-001,98.68,701.24,137.43,14.6,43.58,191,0.407
2026-05-06,0,C-OTT-004-001,98.78,617.57,134.61,15.6,37.06,110,0.362
2026-05-06,1,C-OTT-004-001,98.53,738.48,148.53,15.05,34.79,143,0.342
2026-05-06,2,C-OTT-004-001,98.63,729.19,144.38,12.25,40.82,156,0.433
2026-05-06,3,C-OTT-004-001,98.88,686.65,131.8,14.49,42.87,137,0.399
2026-05-06,4,C-OTT-004-001,98.7,733.62,149.04,15.49,43.78,217,0.084
2026-05-06,5,C-OTT-004-001,98.62,659.9,148.51,18.51,48.34,235,0.375
2026-05-06,6,C-OTT-004-001,98.57,704.89,126.53,17.72,55.42,258,0.559
2026-05-06,7,C-OTT-004-001,98.48,663.39,129.3,18.13,62.91,259,0.378
2026-05-06,8,C-OTT-004-001,98.53,648.83,130.0,15.19,64.11,258,0.502
2026-05-06,9,C-OTT-004-001,98.7,677.18,129.02,16.35,63.26,371,0.273
2026-05-06,10,C-OTT-004-001,98.68,709.26,145.38,14.95,73.0,297,0.361
2026-05-06,11,C-OTT-004-001,98.75,717.07,133.35,15.6,75.81,362,0.336
2026-05-06,12,C-OTT-004-001,98.89,599.39,136.61,18.06,85.61,379,0.118
2026-05-06,13,C-OTT-004-001,98.74,703.44,148.93,15.37,75.2,346,0.584
2026-05-06,14,C-OTT-004-001,98.69,693.26,141.6,15.04,72.12,366,0.114
2026-05-06,15,C-OTT-004-001,98.64,721.09,140.1,15.64,66.56,309,0.111
2026-05-06,16,C-OTT-004-001,98.84,641.31,146.38,14.37,73.25,285,0.555
2026-05-06,17,C-OTT-004-001,98.54,746.37,146.01,14.97,58.17,239,0.583
2026-05-06,18,C-OTT-004-001,98.87,746.15,136.53,16.83,52.86,287,0.712
2026-05-06,19,C-OTT-004-001,98.63,714.49,149.72,14.82,52.17,248,0.369
2026-05-06,20,C-OTT-004-001,98.68,701.39,135.54,17.99,49.87,223,0.114
2026-05-06,21,C-OTT-004-001,98.86,740.03,152.65,16.66,43.14,179,0.457
2026-05-06,22,C-OTT-004-001,98.77,726.01,140.44,12.41,36.59,162,0.232
2026-05-06,23,C-OTT-004-001,98.75,745.45,145.41,14.88,34.72,156,0.434
2026-05-07,0,C-OTT-004-001,98.69,638.86,138.65,14.75,30.07,140,0.572
2026-05-07,1,C-OTT-004-001,98.77,690.32,142.14,13.16,34.86,199,0.149
2026-05-07,2,C-OTT-004-001,98.54,689.43,132.09,17.02,37.6,108,0.164
2026-05-07,3,C-OTT-004-001,98.39,681.25,135.56,14.08,36.54,195,0.529
2026-05-07,4,C-OTT-004-001,98.84,693.65,146.5,15.58,47.96,193,0.259
2026-05-07,5,C-OTT-004-001,98.78,699.51,142.18,12.91,48.04,228,0.524
2026-05-07,6,C-OTT-004-001,98.96,744.95,127.78,14.79,60.29,248,0.193
2026-05-07,7,C-OTT-004-001,98.42,689.08,142.36,17.38,68.64,308,0.396
2026-05-07,8,C-OTT-004-001,98.56,692.95,145.16,14.4,71.37,294,0.495
2026-05-07,9,C-OTT-004-001,98.43,671.79,140.25,18.96,71.34,329,0.432
2026-05-07,10,C-OTT-004-001,98.86,727.26,134.53,15.49,82.39,361,0.212
2026-05-07,11,C-OTT-004-001,98.56,671.65,132.1,12.86,74.54,377,0.324
2026-05-07,12,C-OTT-004-001,98.78,679.94,127.87,12.79,81.92,346,0.441
2026-05-07,13,C-OTT-004-001,98.66,711.04,120.3,14.5,82.65,348,0.407
2026-05-07,14,C-OTT-004-001,98.67,745.02,150.47,16.21,80.19,341,0.483
2026-05-07,15,C-OTT-004-001,98.69,740.92,145.88,16.84,76.94,322,0.556
2026-05-07,16,C-OTT-004-001,98.73,763.47,142.8,14.63,66.31,292,0.241
2026-05-07,17,C-OTT-004-001,98.74,710.27,140.09,16.87,68.99,262,0.588
2026-05-07,18,C-OTT-004-001,98.78,741.44,127.87,13.5,60.92,232,0.245
2026-05-07,19,C-OTT-004-001,98.67,669.6,147.93,13.85,54.39,252,0.477
2026-05-07,20,C-OTT-004-001,98.75,720.85,132.87,16.49,45.78,191,0.403
2026-05-07,21,C-OTT-004-001,98.7,703.84,135.57,18.66,45.36,169,0.467
2026-05-07,22,C-OTT-004-001,98.73,743.52,151.84,15.0,40.02,146,0.165
2026-05-07,23,C-OTT-004-001,98.59,719.47,151.99,15.13,36.52,109,0.277
2026-05-08,0,C-OTT-004-001,98.56,702.4,140.15,16.95,38.69,115,0.293
2026-05-08,1,C-OTT-004-001,98.39,733.82,148.82,20.33,34.2,101,0.449
2026-05-08,2,C-OTT-004-001,98.78,701.08,147.29,15.68,34.61,148,0.519
2026-05-08,3,C-OTT-004-001,98.72,700.63,127.0,16.19,42.44,168,0.562
2026-05-08,4,C-OTT-004-001,98.69,665.3,145.93,17.38,47.52,205,0.09
