date_key,cell_id,voice_minutes,data_gb,sms_count
2026-05-24,C-VAN-004-002,1207.6,423.06,446
2026-05-25,C-VAN-004-002,1687.9,412.59,550
2026-05-26,C-VAN-004-002,1824.6,383.18,659
2026-05-27,C-VAN-004-002,1880.1,447.12,504
2026-05-28,C-VAN-004-002,1713.7,362.39,557
2026-05-29,C-VAN-004-002,2055.2,386.08,566
2026-05-30,C-VAN-004-002,1306.4,547.74,445
2026-05-31,C-VAN-004-002,1243.8,549.54,644
2026-05-04,C-VAN-004-003,1360.8,269.51,1238
2026-05-05,C-VAN-004-003,1738.7,265.88,1237
2026-05-06,C-VAN-004-003,1565.9,222.95,1179
2026-05-07,C-VAN-004-003,1524.0,261.05,1416
2026-05-08,C-VAN-004-003,1662.0,268.28,1240
2026-05-09,C-VAN-004-003,1066.2,238.21,1208
2026-05-10,C-VAN-004-003,940.8,225.45,1037
2026-05-11,C-VAN-004-003,1467.7,252.47,1129
2026-05-12,C-VAN-004-003,1340.5,200.06,1091
2026-05-13,C-VAN-004-003,1746.7,242.09,1077
2026-05-14,C-VAN-004-003,1620.9,270.77,1280
2026-05-15,C-VAN-004-003,1379.2,207.29,1436
2026-05-16,C-VAN-004-003,1189.6,291.32,1241
2026-05-17,C-VAN-004-003,1074.2,226.92,1189
2026-05-18,C-VAN-004-003,1511.2,236.71,1026
2026-05-19,C-VAN-004-003,1774.8,271.46,1197
2026-05-20,C-VAN-004-003,1339.7,208.13,1242
2026-05-21,C-VAN-004-003,1418.9,241.26,1185
2026-05-22,C-VAN-004-003,1446.2,214.01,1025
2026-05-23,C-VAN-004-003,966.8,224.02,1207
2026-05-24,C-VAN-004-003,1181.5,235.83,1011
2026-05-25,C-VAN-004-003,1773.0,198.46,1170
2026-05-26,C-VAN-004-003,1429.0,242.22,1242
2026-05-27,C-VAN-004-003,1486.5,195.76,1305
2026-05-28,C-VAN-004-003,1629.9,253.78,1130
2026-05-29,C-VAN-004-003,1617.9,199.52,1463
2026-05-30,C-VAN-004-003,1047.7,230.8,1436
2026-05-31,C-VAN-004-003,998.8,298.06,1264
2026-05-04,C-CHA-002-001,1051.4,717.98,862
2026-05-05,C-CHA-002-001,873.2,809.14,677
2026-05-06,C-CHA-002-001,875.9,735.26,817
2026-05-07,C-CHA-002-001,1126.1,826.47,605
2026-05-08,C-CHA-002-001,898.9,774.75,826
2026-05-09,C-CHA-002-001,623.4,940.2,876
2026-05-10,C-CHA-002-001,658.0,988.36,726
2026-05-11,C-CHA-002-001,1117.8,770.42,653
2026-05-12,C-CHA-002-001,1016.1,806.78,714
2026-05-13,C-CHA-002-001,1120.6,856.23,783
2026-05-14,C-CHA-002-001,1037.5,802.24,736
2026-05-15,C-CHA-002-001,1019.2,904.9,618
2026-05-16,C-CHA-002-001,663.9,883.85,850
2026-05-17,C-CHA-002-001,760.7,780.4,879
2026-05-18,C-CHA-002-001,905.9,865.57,643
2026-05-19,C-CHA-002-001,1068.2,825.31,786
2026-05-20,C-CHA-002-001,1038.8,848.75,751
2026-05-21,C-CHA-002-001,1036.2,913.25,769
2026-05-22,C-CHA-002-001,839.2,801.24,820
2026-05-23,C-CHA-002-001,612.3,805.8,871
2026-05-24,C-CHA-002-001,663.2,1038.92,863
2026-05-25,C-CHA-002-001,963.5,687.38,866
2026-05-26,C-CHA-002-001,1097.1,799.04,619
2026-05-27,C-CHA-002-001,1120.3,867.28,775
2026-05-28,C-CHA-002-001,1028.6,750.41,850
2026-05-29,C-CHA-002-001,1049.9,812.9,834
2026-05-30,C-CHA-002-001,776.1,962.66,783
2026-05-31,C-CHA-002-001,664.6,984.99,635
2026-05-04,C-CHA-002-002,973.2,1140.02,905
2026-05-05,C-CHA-002-002,1013.3,995.86,1248
2026-05-06,C-CHA-002-002,955.2,1161.54,1313
2026-05-07,C-CHA-002-002,887.0,1176.17,1214
2026-05-08,C-CHA-002-002,887.1,1034.71,1008
2026-05-09,C-CHA-002-002,675.7,1011.18,1271
2026-05-10,C-CHA-002-002,537.9,1281.73,1036
2026-05-11,C-CHA-002-002,969.0,1131.64,1058
2026-05-12,C-CHA-002-002,911.5,1050.19,1252
2026-05-13,C-CHA-002-002,1006.8,920.73,1223
2026-05-14,C-CHA-002-002,819.7,990.78,1048
2026-05-15,C-CHA-002-002,862.7,894.62,1210
2026-05-16,C-CHA-002-002,642.5,1186.34,1264
2026-05-17,C-CHA-002-002,721.4,1304.56,1175
2026-05-18,C-CHA-002-002,835.5,1154.19,1057
2026-05-19,C-CHA-002-002,865.4,1069.93,912
2026-05-20,C-CHA-002-002,796.2,1068.74,1224
2026-05-21,C-CHA-002-002,803.0,1163.89,1217
2026-05-22,C-CHA-002-002,941.9,1160.34,1050
2026-05-23,C-CHA-002-002,648.0,1244.79,1223
2026-05-24,C-CHA-002-002,716.1,1020.59,1056
2026-05-25,C-CHA-002-002,946.6,909.46,1310
2026-05-26,C-CHA-002-002,999.1,1133.04,906
2026-05-27,C-CHA-002-002,876.8,943.13,1278
2026-05-28,C-CHA-002-002,878.8,1031.66,1171
2026-05-29,C-CHA-002-002,793.4,1077.3,1111
2026-05-30,C-CHA-002-002,563.6,1326.05,894
2026-05-31,C-CHA-002-002,650.2,1149.62,949
2026-05-04,C-CHA-002-003,1690.9,476.08,1196
2026-05-05,C-CHA-002-003,2200.6,430.92,1596
2026-05-06,C-CHA-002-003,2251.9,434.05,1485
2026-05-07,C-CHA-002-003,2044.2,483.84,1363
2026-05-08,C-CHA-002-003,1708.7,499.54,1620
2026-05-09,C-CHA-002-003,1524.9,520.04,1116
2026-05-10,C-CHA-002-003,1447.5,525.77,1333
2026-05-11,C-CHA-002-003,1791.6,551.43,1624
2026-05-12,C-CHA-002-003,1843.7,424.06,1558
2026-05-13,C-CHA-002-003,2149.3,540.06,1182
2026-05-14,C-CHA-002-003,1887.8,458.78,1297
2026-05-15,C-CHA-002-003,1709.0,558.96,1610
2026-05-16,C-CHA-002-003,1234.9,472.36,1178
2026-05-17,C-CHA-002-003,1311.6,555.3,1398
2026-05-18,C-CHA-002-003,1837.2,560.31,1515
2026-05-19,C-CHA-002-003,1949.4,409.06,1244
2026-05-20,C-CHA-002-003,2254.8,528.89,1245
2026-05-21,C-CHA-002-003,1667.5,480.62,1171
2026-05-22,C-CHA-002-003,1697.1,530.35,1643
2026-05-23,C-CHA-002-003,1484.4,473.08,1345
2026-05-24,C-CHA-002-003,1232.5,522.4,1420
2026-05-25,C-CHA-002-003,2071.5,536.69,1587
2026-05-26,C-CHA-002-003,1904.4,506.55,1589
2026-05-27,C-CHA-002-003,2171.9,534.68,1385
2026-05-28,C-CHA-002-003,2032.1,518.82,1169
2026-05-29,C-CHA-002-003,1841.9,439.62,1627
2026-05-30,C-CHA-002-003,1564.6,535.88,1620
2026-05-31,C-CHA-002-003,1481.8,585.61,1195
2026-05-04,C-LDN-008-001,1119.9,416.22,1389
2026-05-05,C-LDN-008-001,1202.1,573.63,1085
2026-05-06,C-LDN-008-001,1105.0,440.91,1237
2026-05-07,C-LDN-008-001,1055.5,499.17,1335
2026-05-08,C-LDN-008-001,1221.7,463.28,1220
2026-05-09,C-LDN-008-001,854.2,587.66,1335
2026-05-10,C-LDN-008-001,865.0,665.87,1279
2026-05-11,C-LDN-008-001,1240.9,578.9,1479
2026-05-12,C-LDN-008-001,1181.3,420.75,1267
2026-05-13,C-LDN-008-001,1278.3,501.39,1560
2026-05-14,C-LDN-008-001,1282.6,516.73,1186
2026-05-15,C-LDN-008-001,1065.7,430.61,1452
2026-05-16,C-LDN-008-001,773.8,629.21,1593
2026-05-17,C-LDN-008-001,820.6,547.15,1247
2026-05-18,C-LDN-008-001,1067.3,419.59,1179
2026-05-19,C-LDN-008-001,1403.3,499.94,1521
2026-05-20,C-LDN-008-001,1055.1,563.17,1200
2026-05-21,C-LDN-008-001,1293.6,503.59,1321
2026-05-22,C-LDN-008-001,1309.3,463.07,1579
2026-05-23,C-LDN-008-001,777.0,492.12,1337
2026-05-24,C-LDN-008-001,900.8,531.99,1149
2026-05-25,C-LDN-008-001,1173.8,475.23,1518
2026-05-26,C-LDN-008-001,1384.9,420.52,1579
2026-05-27,C-LDN-008-001,1079.7,562.12,1443
2026-05-28,C-LDN-008-001,1089.6,443.76,1596
2026-05-29,C-LDN-008-001,1052.7,529.31,1426
2026-05-30,C-LDN-008-001,874.0,504.27,1484
2026-05-31,C-LDN-008-001,928.8,628.96,1186
2026-05-04,C-LDN-008-002,1680.0,347.69,1200
2026-05-05,C-LDN-008-002,1400.2,335.26,1010
2026-05-06,C-LDN-008-002,1315.8,412.47,978
2026-05-07,C-LDN-008-002,1445.8,416.79,1351
2026-05-08,C-LDN-008-002,1405.8,350.59,1140
2026-05-09,C-LDN-008-002,894.1,438.43,1191
2026-05-10,C-LDN-008-002,1111.0,400.35,1335
2026-05-11,C-LDN-008-002,1419.9,420.97,1043
2026-05-12,C-LDN-008-002,1520.2,324.17,1250
2026-05-13,C-LDN-008-002,1684.6,374.82,922
2026-05-14,C-LDN-008-002,1459.2,341.95,943
2026-05-15,C-LDN-008-002,1327.3,396.42,942
2026-05-16,C-LDN-008-002,1118.0,475.42,958
2026-05-17,C-LDN-008-002,930.2,370.37,1365
2026-05-18,C-LDN-008-002,1590.8,437.07,1256
2026-05-19,C-LDN-008-002,1642.9,387.26,1108
2026-05-20,C-LDN-008-002,1579.8,359.64,1122
2026-05-21,C-LDN-008-002,1307.7,424.22,1112
2026-05-22,C-LDN-008-002,1612.7,368.0,1141
2026-05-23,C-LDN-008-002,1130.9,425.39,1112
2026-05-24,C-LDN-008-002,1026.8,473.24,1187
2026-05-25,C-LDN-008-002,1321.3,361.29,1013
2026-05-26,C-LDN-008-002,1528.3,419.49,1224
2026-05-27,C-LDN-008-002,1310.3,362.0,1016
2026-05-28,C-LDN-008-002,1713.3,350.56,1220
2026-05-29,C-LDN-008-002,1584.8,329.38,996
2026-05-30,C-LDN-008-002,1156.9,489.47,1064
2026-05-31,C-LDN-008-002,1044.8,501.91,1094
2026-05-04,C-LDN-008-003,1817.6,901.22,1043
2026-05-05,C-LDN-008-003,1524.3,754.43,1060
2026-05-06,C-LDN-008-003,1512.5,702.36,798
2026-05-07,C-LDN-008-003,1616.8,704.36,1146
2026-05-08,C-LDN-008-003,1515.8,864.21,1067
2026-05-09,C-LDN-008-003,1203.3,816.61,1145
2026-05-10,C-LDN-008-003,1007.0,981.81,919
2026-05-11,C-LDN-008-003,1369.5,865.97,917
2026-05-12,C-LDN-008-003,1479.7,673.7,836
2026-05-13,C-LDN-008-003,1532.2,679.14,1034
2026-05-14,C-LDN-008-003,1400.1,890.46,1151
2026-05-15,C-LDN-008-003,1513.3,857.84,1053
2026-05-16,C-LDN-008-003,1232.0,747.9,826
2026-05-17,C-LDN-008-003,1067.0,968.33,1132
2026-05-18,C-LDN-008-003,1537.1,784.39,990
2026-05-19,C-LDN-008-003,1844.5,781.64,1121
2026-05-20,C-LDN-008-003,1764.2,897.21,885
2026-05-21,C-LDN-008-003,1776.4,682.95,841
2026-05-22,C-LDN-008-003,1456.1,691.49,997
2026-05-23,C-LDN-008-003,999.8,951.26,907
2026-05-24,C-LDN-008-003,981.8,1034.0,1064
2026-05-25,C-LDN-008-003,1540.3,705.97,807
2026-05-26,C-LDN-008-003,1494.6,790.9,1139
2026-05-27,C-LDN-008-003,1738.1,658.21,851
2026-05-28,C-LDN-008-003,1756.9,837.89,1075
2026-05-29,C-LDN-008-003,1708.1,763.03,1014
2026-05-30,C-LDN-008-003,1235.4,926.23,949
2026-05-31,C-LDN-008-003,1142.9,809.93,1064
2026-05-04,C-MTL-004-001,1990.6,609.29,768
2026-05-05,C-MTL-004-001,1822.9,502.28,848
2026-05-06,C-MTL-004-001,1973.7,538.14,720
2026-05-07,C-MTL-004-001,1864.3,555.0,770
2026-05-08,C-MTL-004-001,1823.1,605.98,821
2026-05-09,C-MTL-004-001,1145.5,767.92,802
2026-05-10,C-MTL-004-001,1382.5,631.21,952
2026-05-11,C-MTL-004-001,1994.0,482.95,850
2026-05-12,C-MTL-004-001,1748.0,513.05,943
2026-05-13,C-MTL-004-001,1653.5,669.25,829
2026-05-14,C-MTL-004-001,1605.6,566.56,689
2026-05-15,C-MTL-004-001,1931.8,592.91,908
2026-05-16,C-MTL-004-001,1405.6,619.92,845
2026-05-17,C-MTL-004-001,1132.0,665.26,806
2026-05-18,C-MTL-004-001,2028.3,592.05,905
2026-05-19,C-MTL-004-001,1783.9,480.97,917
2026-05-20,C-MTL-004-001,1522.1,608.59,740
2026-05-21,C-MTL-004-001,1844.1,554.2,907
2026-05-22,C-MTL-004-001,2017.8,548.15,717
2026-05-23,C-MTL-004-001,1273.3,587.01,705
2026-05-24,C-MTL-004-001,1253.2,640.4,679
2026-05-25,C-MTL-004-001,1981.1,579.56,944
2026-05-26,C-MTL-004-001,1564.8,646.28,639
2026-05-27,C-MTL-004-001,1882.9,668.19,817
2026-05-28,C-MTL-004-001,1540.6,533.35,903
2026-05-29,C-MTL-004-001,1643.5,495.59,798
2026-05-30,C-MTL-004-001,1061.9,648.98,773
2026-05-31,C-MTL-004-001,1405.1,637.58,725
2026-05-04,C-MTL-004-002,1042.7,877.69,817
2026-05-05,C-MTL-004-002,1019.4,783.87,927
2026-05-06,C-MTL-004-002,1053.2,908.99,893
2026-05-07,C-MTL-004-002,1254.5,1056.98,765
2026-05-08,C-MTL-004-002,1083.7,999.47,1075
2026-05-09,C-MTL-004-002,812.5,1137.94,812
2026-05-10,C-MTL-004-002,681.0,1078.18,1001
2026-05-11,C-MTL-004-002,980.8,1005.82,904
2026-05-12,C-MTL-004-002,1134.6,920.8,765
2026-05-13,C-MTL-004-002,966.9,793.6,832
2026-05-14,C-MTL-004-002,1262.7,959.31,1057
2026-05-15,C-MTL-004-002,1102.0,1057.58,1087
2026-05-16,C-MTL-004-002,755.0,1245.88,1071
2026-05-17,C-MTL-004-002,722.8,993.19,930
2026-05-18,C-MTL-004-002,938.3,943.53,854
2026-05-19,C-MTL-004-002,1109.0,948.85,790
2026-05-20,C-MTL-004-002,1022.9,1042.51,1107
2026-05-21,C-MTL-004-002,1012.0,972.2,1054
2026-05-22,C-MTL-004-002,1103.6,806.25,895
2026-05-23,C-MTL-004-002,780.3,1105.67,996
2026-05-24,C-MTL-004-002,777.5,1223.7,912
2026-05-25,C-MTL-004-002,1248.5,884.69,1070
2026-05-26,C-MTL-004-002,1048.2,781.09,1040
2026-05-27,C-MTL-004-002,1082.0,952.55,999
2026-05-28,C-MTL-004-002,1154.6,977.42,791
2026-05-29,C-MTL-004-002,1054.2,796.5,1014
2026-05-30,C-MTL-004-002,749.5,1131.23,1007
2026-05-31,C-MTL-004-002,758.3,1028.25,814
2026-05-04,C-MTL-004-003,980.0,454.2,988
2026-05-05,C-MTL-004-003,865.3,380.92,747
2026-05-06,C-MTL-004-003,1004.2,455.71,1039
2026-05-07,C-MTL-004-003,1155.0,457.44,1050
2026-05-08,C-MTL-004-003,1060.4,456.57,1017
2026-05-09,C-MTL-004-003,659.3,414.39,826
2026-05-10,C-MTL-004-003,776.7,403.76,963
2026-05-11,C-MTL-004-003,1147.1,409.45,887
2026-05-12,C-MTL-004-003,917.6,406.48,714
2026-05-13,C-MTL-004-003,999.1,484.81,718
2026-05-14,C-MTL-004-003,1140.5,402.28,1002
2026-05-15,C-MTL-004-003,1109.2,486.01,847
2026-05-16,C-MTL-004-003,667.6,447.51,986
2026-05-17,C-MTL-004-003,779.2,533.71,731
2026-05-18,C-MTL-004-003,895.9,491.61,908
2026-05-19,C-MTL-004-003,886.8,395.73,976
2026-05-20,C-MTL-004-003,1124.9,357.63,724
2026-05-21,C-MTL-004-003,911.8,425.85,1047
2026-05-22,C-MTL-004-003,1008.5,430.0,831
2026-05-23,C-MTL-004-003,682.2,491.39,820
2026-05-24,C-MTL-004-003,766.2,541.35,845
2026-05-25,C-MTL-004-003,1066.8,381.73,873
2026-05-26,C-MTL-004-003,1144.7,432.22,1053
2026-05-27,C-MTL-004-003,1123.0,457.78,923
2026-05-28,C-MTL-004-003,981.5,472.99,957
2026-05-29,C-MTL-004-003,974.5,413.25,1051
2026-05-30,C-MTL-004-003,682.9,505.7,909
2026-05-31,C-MTL-004-003,698.6,549.74,823
2026-05-04,C-MTL-005-001,1026.5,316.27,975
2026-05-05,C-MTL-005-001,1273.0,243.28,842
2026-05-06,C-MTL-005-001,1034.3,327.64,728
2026-05-07,C-MTL-005-001,1121.4,305.85,978
2026-05-08,C-MTL-005-001,1120.1,294.07,907
2026-05-09,C-MTL-005-001,763.3,311.28,940
2026-05-10,C-MTL-005-001,766.6,354.65,898
2026-05-11,C-MTL-005-001,1167.8,248.92,992
2026-05-12,C-MTL-005-001,1091.4,305.68,893
2026-05-13,C-MTL-005-001,1032.2,336.61,939
2026-05-14,C-MTL-005-001,1310.4,331.3,849
2026-05-15,C-MTL-005-001,1245.2,252.79,930
2026-05-16,C-MTL-005-001,900.0,332.03,768
2026-05-17,C-MTL-005-001,729.3,291.1,867
2026-05-18,C-MTL-005-001,1262.5,315.86,795
2026-05-19,C-MTL-005-001,1000.9,269.36,876
2026-05-20,C-MTL-005-001,1080.5,314.3,980
2026-05-21,C-MTL-005-001,1230.6,316.98,1040
2026-05-22,C-MTL-005-001,1153.4,277.68,724
2026-05-23,C-MTL-005-001,800.1,337.77,1021
2026-05-24,C-MTL-005-001,754.8,357.06,987
2026-05-25,C-MTL-005-001,1104.7,340.02,752
2026-05-26,C-MTL-005-001,1230.2,335.15,781
2026-05-27,C-MTL-005-001,1213.5,261.45,1040
2026-05-28,C-MTL-005-001,1262.7,276.68,959
2026-05-29,C-MTL-005-001,1240.3,321.47,913
2026-05-30,C-MTL-005-001,777.2,352.47,891
2026-05-31,C-MTL-005-001,807.1,356.37,946
2026-05-04,C-MTL-005-002,1559.5,326.1,967
2026-05-05,C-MTL-005-002,1831.0,309.78,1172
2026-05-06,C-MTL-005-002,1493.3,302.9,1037
2026-05-07,C-MTL-005-002,1972.3,388.75,1006
2026-05-08,C-MTL-005-002,1563.6,377.12,1209
2026-05-09,C-MTL-005-002,1094.2,351.82,959
2026-05-10,C-MTL-005-002,1362.4,459.38,1091
2026-05-11,C-MTL-005-002,1904.5,380.81,1364
2026-05-12,C-MTL-005-002,1528.0,361.06,1271
2026-05-13,C-MTL-005-002,1764.3,375.93,1090
2026-05-14,C-MTL-005-002,1799.2,311.58,921
2026-05-15,C-MTL-005-002,1950.5,374.77,1161
2026-05-16,C-MTL-005-002,1293.0,421.22,930
2026-05-17,C-MTL-005-002,1041.9,421.48,954
2026-05-18,C-MTL-005-002,1728.0,297.99,1360
2026-05-19,C-MTL-005-002,1568.9,301.96,1097
2026-05-20,C-MTL-005-002,1641.6,411.36,993
2026-05-21,C-MTL-005-002,1676.0,406.75,1173
2026-05-22,C-MTL-005-002,1824.6,327.4,1053
2026-05-23,C-MTL-005-002,1236.6,397.95,965
2026-05-24,C-MTL-005-002,1212.3,444.4,1178
2026-05-25,C-MTL-005-002,1610.7,373.88,1179
2026-05-26,C-MTL-005-002,1799.3,300.34,1268
2026-05-27,C-MTL-005-002,1877.7,303.24,1049
2026-05-28,C-MTL-005-002,1933.8,397.14,1328
2026-05-29,C-MTL-005-002,1865.1,411.26,1339
2026-05-30,C-MTL-005-002,1324.9,448.52,1163
2026-05-31,C-MTL-005-002,1221.3,379.67,1007
2026-05-04,C-MTL-005-003,1805.7,244.37,1296
2026-05-05,C-MTL-005-003,1953.0,325.04,1318
2026-05-06,C-MTL-005-003,1568.5,303.25,1065
2026-05-07,C-MTL-005-003,1603.6,265.75,1241
2026-05-08,C-MTL-005-003,1634.6,317.21,1312
2026-05-09,C-MTL-005-003,1417.5,370.39,1040
2026-05-10,C-MTL-005-003,1305.0,321.05,1269
2026-05-11,C-MTL-005-003,1910.8,262.32,1291
2026-05-12,C-MTL-005-003,1701.5,291.67,1358
2026-05-13,C-MTL-005-003,1730.7,272.07,1024
2026-05-14,C-MTL-005-003,1924.7,242.7,965
2026-05-15,C-MTL-005-003,1883.5,263.33,1357
2026-05-16,C-MTL-005-003,1337.5,294.86,1177
2026-05-17,C-MTL-005-003,1452.7,340.03,1237
2026-05-18,C-MTL-005-003,1781.6,327.83,1133
2026-05-19,C-MTL-005-003,1828.6,252.14,1012
2026-05-20,C-MTL-005-003,1645.8,304.66,1265
2026-05-21,C-MTL-005-003,1599.8,274.88,1240
2026-05-22,C-MTL-005-003,2077.2,234.18,1415
2026-05-23,C-MTL-005-003,1093.1,326.87,1273
2026-05-24,C-MTL-005-003,1405.3,268.29,1185
2026-05-25,C-MTL-005-003,1621.6,275.71,1069
2026-05-26,C-MTL-005-003,1907.4,301.47,1053
2026-05-27,C-MTL-005-003,2015.4,313.49,1072
2026-05-28,C-MTL-005-003,2001.6,311.57,1029
2026-05-29,C-MTL-005-003,1801.4,241.64,1149
2026-05-30,C-MTL-005-003,1165.9,371.29,1293
2026-05-31,C-MTL-005-003,1470.5,330.76,1357
2026-05-04,C-TOR-009-001,1212.0,213.18,412
2026-05-05,C-TOR-009-001,1234.3,165.51,510
2026-05-06,C-TOR-009-001,1359.6,221.89,515
2026-05-07,C-TOR-009-001,1419.2,185.54,413
2026-05-08,C-TOR-009-001,1332.4,204.26,553
2026-05-09,C-TOR-009-001,1005.9,220.01,502
2026-05-10,C-TOR-009-001,900.2,209.51,535
2026-05-11,C-TOR-009-001,1455.6,225.2,487
2026-05-12,C-TOR-009-001,1348.3,211.81,450
2026-05-13,C-TOR-009-001,1424.4,168.57,539
2026-05-14,C-TOR-009-001,1572.1,224.41,513
2026-05-15,C-TOR-009-001,1474.4,170.79,536
2026-05-16,C-TOR-009-001,1115.6,218.49,468
2026-05-17,C-TOR-009-001,992.0,204.71,608
2026-05-18,C-TOR-009-001,1556.8,191.13,479
2026-05-19,C-TOR-009-001,1579.0,170.75,486
2026-05-20,C-TOR-009-001,1384.7,194.49,501
2026-05-21,C-TOR-009-001,1483.0,220.79,468
2026-05-22,C-TOR-009-001,1591.4,192.4,441
2026-05-23,C-TOR-009-001,887.5,195.9,502
2026-05-24,C-TOR-009-001,1897.4,791.81,745
2026-05-25,C-TOR-009-001,701.3,83.81,307
2026-05-26,C-TOR-009-001,1246.5,206.34,429
2026-05-27,C-TOR-009-001,1456.6,179.06,613
2026-05-28,C-TOR-009-001,1462.2,216.28,426
2026-05-29,C-TOR-009-001,1368.0,161.91,481
2026-05-30,C-TOR-009-001,1118.0,233.91,571
2026-05-31,C-TOR-009-001,1063.2,195.93,594
2026-05-04,C-TOR-009-002,2144.6,1084.93,1011
2026-05-05,C-TOR-009-002,1680.8,1149.91,1184
2026-05-06,C-TOR-009-002,1838.9,919.67,1192
2026-05-07,C-TOR-009-002,1735.2,1072.86,966
2026-05-08,C-TOR-009-002,1952.2,1170.23,1061
2026-05-09,C-TOR-009-002,1183.1,1220.8,966
2026-05-10,C-TOR-009-002,1332.4,994.85,1232
2026-05-11,C-TOR-009-002,1993.9,1147.58,1166
2026-05-12,C-TOR-009-002,2187.2,861.62,1061
2026-05-13,C-TOR-009-002,1772.7,1160.64,953
2026-05-14,C-TOR-009-002,2058.3,1073.91,890
2026-05-15,C-TOR-009-002,2037.5,1067.63,1080
2026-05-16,C-TOR-009-002,1326.8,1362.23,892
2026-05-17,C-TOR-009-002,1324.4,1221.02,875
2026-05-18,C-TOR-009-002,1982.8,1043.91,1247
2026-05-19,C-TOR-009-002,1754.1,989.33,962
2026-05-20,C-TOR-009-002,1643.2,1028.07,1006
2026-05-21,C-TOR-009-002,2146.0,1209.14,1006
2026-05-22,C-TOR-009-002,1955.6,865.54,1072
2026-05-23,C-TOR-009-002,1237.3,1112.41,1200
2026-05-24,C-TOR-009-002,2227.8,3617.62,1590
2026-05-25,C-TOR-009-002,798.7,451.48,634
2026-05-26,C-TOR-009-002,1897.2,1099.81,1149
2026-05-27,C-TOR-009-002,1823.3,1106.05,977
2026-05-28,C-TOR-009-002,1869.0,863.33,1240
2026-05-29,C-TOR-009-002,1825.6,1079.1,1159
2026-05-30,C-TOR-009-002,1422.6,1066.88,994
2026-05-31,C-TOR-009-002,1519.7,1165.95,1015
2026-05-04,C-TOR-009-003,1620.9,447.69,620
2026-05-05,C-TOR-009-003,1574.9,438.65,522
2026-05-06,C-TOR-009-003,1899.5,440.85,715
2026-05-07,C-TOR-009-003,2059.6,407.0,576
2026-05-08,C-TOR-009-003,2101.9,489.77,727
2026-05-09,C-TOR-009-003,1425.5,439.48,741
2026-05-10,C-TOR-009-003,1244.9,557.42,567
2026-05-11,C-TOR-009-003,1832.2,355.2,737
2026-05-12,C-TOR-009-003,1630.9,415.97,702
2026-05-13,C-TOR-009-003,2004.8,408.77,669
2026-05-14,C-TOR-009-003,2115.7,433.94,610
2026-05-15,C-TOR-009-003,1935.6,367.34,665
2026-05-16,C-TOR-009-003,1356.3,475.27,523
2026-05-17,C-TOR-009-003,1127.3,505.77,682
2026-05-18,C-TOR-009-003,2028.1,486.38,699
2026-05-19,C-TOR-009-003,1654.7,427.77,640
2026-05-20,C-TOR-009-003,1965.9,479.19,547
2026-05-21,C-TOR-009-003,1608.3,410.04,521
2026-05-22,C-TOR-009-003,2043.4,381.56,517
2026-05-23,C-TOR-009-003,1207.4,477.66,690
2026-05-24,C-TOR-009-003,2499.6,1313.92,711
2026-05-25,C-TOR-009-003,827.6,143.31,388
2026-05-26,C-TOR-009-003,2092.4,495.24,503
2026-05-27,C-TOR-009-003,1970.9,476.87,522
2026-05-28,C-TOR-009-003,1943.4,397.44,594
2026-05-29,C-TOR-009-003,2122.4,461.79,620
2026-05-30,C-TOR-009-003,1395.4,540.66,574
2026-05-31,C-TOR-009-003,1263.6,502.54,551
2026-05-04,C-LAV-006-001,1868.1,612.42,755
2026-05-05,C-LAV-006-001,1556.5,639.53,828
2026-05-06,C-LAV-006-001,1524.2,662.24,946
2026-05-07,C-LAV-006-001,1623.2,594.87,784
2026-05-08,C-LAV-006-001,1780.6,623.79,880
2026-05-09,C-LAV-006-001,1180.0,732.49,655
2026-05-10,C-LAV-006-001,1237.8,721.96,771
2026-05-11,C-LAV-006-001,1397.1,587.85,705
2026-05-12,C-LAV-006-001,1886.6,617.35,845
2026-05-13,C-LAV-006-001,1620.4,495.23,919
2026-05-14,C-LAV-006-001,1587.7,650.09,887
2026-05-15,C-LAV-006-001,1487.9,630.91,807
2026-05-16,C-LAV-006-001,1314.1,719.03,891
2026-05-17,C-LAV-006-001,1199.5,694.57,932
2026-05-18,C-LAV-006-001,1780.6,508.39,831
2026-05-19,C-LAV-006-001,1689.9,496.17,638
2026-05-20,C-LAV-006-001,1489.0,525.11,920
2026-05-21,C-LAV-006-001,1708.0,497.86,656
2026-05-22,C-LAV-006-001,1543.8,491.42,909
2026-05-23,C-LAV-006-001,1239.7,773.88,645
2026-05-24,C-LAV-006-001,1266.6,734.97,646
2026-05-25,C-LAV-006-001,1559.3,600.8,920
2026-05-26,C-LAV-006-001,1736.7,662.96,790
2026-05-27,C-LAV-006-001,1670.4,545.78,917
2026-05-28,C-LAV-006-001,1803.0,552.13,636
2026-05-29,C-LAV-006-001,1863.6,688.63,670
2026-05-30,C-LAV-006-001,1003.9,759.86,807
2026-05-31,C-LAV-006-001,1089.6,789.31,660
2026-05-04,C-LAV-006-002,943.0,509.24,1102
2026-05-05,C-LAV-006-002,875.5,531.3,976
2026-05-06,C-LAV-006-002,1058.5,462.33,869
2026-05-07,C-LAV-006-002,1065.0,448.66,1130
2026-05-08,C-LAV-006-002,1084.9,423.94,853
2026-05-09,C-LAV-006-002,725.3,650.96,950
2026-05-10,C-LAV-006-002,762.4,575.55,968
2026-05-11,C-LAV-006-002,1098.0,448.03,1123
